,filename,partition,semantic_label,numeric_label
5163,05163.png,train,museu_nacional_dart_de_catalunya,3.0
5164,05164.png,train,pantheon,4.0
5165,05165.png,train,hofburg_imperial_palace,5.0
5166,05166.png,train,berlin_cathedral,6.0
5167,05167.png,train,hagia_sophia,7.0
5168,05168.png,train,gaudi_casa_batllo_barcelona,8.0
5169,05169.png,train,st_stephen_cathedral_vienna,9.0
5170,05170.png,train,colosseum,0.0
5171,05171.png,train,petronas_towers,1.0
5172,05172.png,train,rialto_bridge,2.0
5173,05173.png,train,museu_nacional_dart_de_catalunya,3.0
5174,05174.png,train,pantheon,4.0
5175,05175.png,train,hofburg_imperial_palace,5.0
5176,05176.png,train,berlin_cathedral,6.0
5177,05177.png,train,hagia_sophia,7.0
5178,05178.png,train,gaudi_casa_batllo_barcelona,8.0
5179,05179.png,train,st_stephen_cathedral_vienna,9.0
5180,05180.png,train,colosseum,0.0
5181,05181.png,train,petronas_towers,1.0
5182,05182.png,train,rialto_bridge,2.0
5183,05183.png,train,museu_nacional_dart_de_catalunya,3.0
5184,05184.png,train,pantheon,4.0
5185,05185.png,train,hofburg_imperial_palace,5.0
5186,05186.png,train,berlin_cathedral,6.0
5187,05187.png,train,hagia_sophia,7.0
5188,05188.png,train,gaudi_casa_batllo_barcelona,8.0
5189,05189.png,train,st_stephen_cathedral_vienna,9.0
5190,05190.png,train,colosseum,0.0
5191,05191.png,train,petronas_towers,1.0
5192,05192.png,train,rialto_bridge,2.0
5193,05193.png,train,museu_nacional_dart_de_catalunya,3.0
5194,05194.png,train,pantheon,4.0
5195,05195.png,train,hofburg_imperial_palace,5.0
5196,05196.png,train,berlin_cathedral,6.0
5197,05197.png,train,hagia_sophia,7.0
5198,05198.png,train,gaudi_casa_batllo_barcelona,8.0
5199,05199.png,train,st_stephen_cathedral_vienna,9.0
5200,05200.png,train,colosseum,0.0
5201,05201.png,train,petronas_towers,1.0
5202,05202.png,train,rialto_bridge,2.0
5203,05203.png,train,museu_nacional_dart_de_catalunya,3.0
5204,05204.png,train,pantheon,4.0
5205,05205.png,train,hofburg_imperial_palace,5.0
5206,05206.png,train,berlin_cathedral,6.0
5207,05207.png,train,hagia_sophia,7.0
5208,05208.png,train,gaudi_casa_batllo_barcelona,8.0
5209,05209.png,train,st_stephen_cathedral_vienna,9.0
5210,05210.png,train,colosseum,0.0
5211,05211.png,train,petronas_towers,1.0
5212,05212.png,train,rialto_bridge,2.0
5213,05213.png,train,museu_nacional_dart_de_catalunya,3.0
5214,05214.png,train,pantheon,4.0
5215,05215.png,train,hofburg_imperial_palace,5.0
5216,05216.png,train,berlin_cathedral,6.0
5217,05217.png,train,hagia_sophia,7.0
5218,05218.png,train,gaudi_casa_batllo_barcelona,8.0
5219,05219.png,train,st_stephen_cathedral_vienna,9.0
5220,05220.png,train,colosseum,0.0
5221,05221.png,train,petronas_towers,1.0
5222,05222.png,train,rialto_bridge,2.0
5223,05223.png,train,museu_nacional_dart_de_catalunya,3.0
5224,05224.png,train,pantheon,4.0
5225,05225.png,train,hofburg_imperial_palace,5.0
5226,05226.png,train,berlin_cathedral,6.0
5227,05227.png,train,hagia_sophia,7.0
5228,05228.png,train,gaudi_casa_batllo_barcelona,8.0
5229,05229.png,train,st_stephen_cathedral_vienna,9.0
5230,05230.png,train,colosseum,0.0
5231,05231.png,train,petronas_towers,1.0
5232,05232.png,train,rialto_bridge,2.0
5233,05233.png,train,museu_nacional_dart_de_catalunya,3.0
5234,05234.png,train,pantheon,4.0
5235,05235.png,train,hofburg_imperial_palace,5.0
5236,05236.png,train,berlin_cathedral,6.0
5237,05237.png,train,hagia_sophia,7.0
5238,05238.png,train,gaudi_casa_batllo_barcelona,8.0
5239,05239.png,train,st_stephen_cathedral_vienna,9.0
5240,05240.png,train,colosseum,0.0
5241,05241.png,train,petronas_towers,1.0
5242,05242.png,train,rialto_bridge,2.0
5243,05243.png,train,museu_nacional_dart_de_catalunya,3.0
5244,05244.png,train,pantheon,4.0
5245,05245.png,train,hofburg_imperial_palace,5.0
5246,05246.png,train,berlin_cathedral,6.0
5247,05247.png,train,hagia_sophia,7.0
5248,05248.png,train,gaudi_casa_batllo_barcelona,8.0
5249,05249.png,train,st_stephen_cathedral_vienna,9.0
5250,05250.png,train,colosseum,0.0
5251,05251.png,train,petronas_towers,1.0
5252,05252.png,train,rialto_bridge,2.0
5253,05253.png,train,museu_nacional_dart_de_catalunya,3.0
5254,05254.png,train,pantheon,4.0
5255,05255.png,train,hofburg_imperial_palace,5.0
5256,05256.png,train,berlin_cathedral,6.0
5257,05257.png,train,hagia_sophia,7.0
5258,05258.png,train,gaudi_casa_batllo_barcelona,8.0
5259,05259.png,train,st_stephen_cathedral_vienna,9.0
5260,05260.png,train,colosseum,0.0
5261,05261.png,train,petronas_towers,1.0
5262,05262.png,train,rialto_bridge,2.0
5263,05263.png,train,museu_nacional_dart_de_catalunya,3.0
5264,05264.png,train,pantheon,4.0
5265,05265.png,train,hofburg_imperial_palace,5.0
5266,05266.png,train,berlin_cathedral,6.0
5267,05267.png,train,hagia_sophia,7.0
5268,05268.png,train,gaudi_casa_batllo_barcelona,8.0
5269,05269.png,train,st_stephen_cathedral_vienna,9.0
5270,05270.png,train,colosseum,0.0
5271,05271.png,train,petronas_towers,1.0
5272,05272.png,train,rialto_bridge,2.0
5273,05273.png,train,museu_nacional_dart_de_catalunya,3.0
5274,05274.png,train,pantheon,4.0
5275,05275.png,train,hofburg_imperial_palace,5.0
5276,05276.png,train,berlin_cathedral,6.0
5277,05277.png,train,hagia_sophia,7.0
5278,05278.png,train,gaudi_casa_batllo_barcelona,8.0
5279,05279.png,train,st_stephen_cathedral_vienna,9.0
5280,05280.png,train,colosseum,0.0
5281,05281.png,train,petronas_towers,1.0
5282,05282.png,train,rialto_bridge,2.0
5283,05283.png,train,museu_nacional_dart_de_catalunya,3.0
5284,05284.png,train,pantheon,4.0
5285,05285.png,train,hofburg_imperial_palace,5.0
5286,05286.png,train,berlin_cathedral,6.0
5287,05287.png,train,hagia_sophia,7.0
5288,05288.png,train,gaudi_casa_batllo_barcelona,8.0
5289,05289.png,train,st_stephen_cathedral_vienna,9.0
5290,05290.png,train,colosseum,0.0
5291,05291.png,train,petronas_towers,1.0
5292,05292.png,train,rialto_bridge,2.0
5293,05293.png,train,museu_nacional_dart_de_catalunya,3.0
5294,05294.png,train,pantheon,4.0
5295,05295.png,train,hofburg_imperial_palace,5.0
5296,05296.png,train,berlin_cathedral,6.0
5297,05297.png,train,hagia_sophia,7.0
5298,05298.png,train,gaudi_casa_batllo_barcelona,8.0
5299,05299.png,train,st_stephen_cathedral_vienna,9.0
5300,05300.png,train,colosseum,0.0
5301,05301.png,train,petronas_towers,1.0
5302,05302.png,train,rialto_bridge,2.0
5303,05303.png,train,museu_nacional_dart_de_catalunya,3.0
5304,05304.png,train,pantheon,4.0
5305,05305.png,train,hofburg_imperial_palace,5.0
5306,05306.png,train,berlin_cathedral,6.0
5307,05307.png,train,hagia_sophia,7.0
5308,05308.png,train,gaudi_casa_batllo_barcelona,8.0
5309,05309.png,train,st_stephen_cathedral_vienna,9.0
5310,05310.png,train,colosseum,0.0
5311,05311.png,train,petronas_towers,1.0
5312,05312.png,train,rialto_bridge,2.0
5313,05313.png,train,museu_nacional_dart_de_catalunya,3.0
5314,05314.png,train,pantheon,4.0
5315,05315.png,train,hofburg_imperial_palace,5.0
5316,05316.png,train,berlin_cathedral,6.0
5317,05317.png,train,hagia_sophia,7.0
5318,05318.png,train,gaudi_casa_batllo_barcelona,8.0
5319,05319.png,train,st_stephen_cathedral_vienna,9.0
5320,05320.png,train,colosseum,0.0
5321,05321.png,train,petronas_towers,1.0
5322,05322.png,train,rialto_bridge,2.0
5323,05323.png,train,museu_nacional_dart_de_catalunya,3.0
5324,05324.png,train,pantheon,4.0
5325,05325.png,train,hofburg_imperial_palace,5.0
5326,05326.png,train,berlin_cathedral,6.0
5327,05327.png,train,hagia_sophia,7.0
5328,05328.png,train,gaudi_casa_batllo_barcelona,8.0
5329,05329.png,train,st_stephen_cathedral_vienna,9.0
5330,05330.png,train,colosseum,0.0
5331,05331.png,train,petronas_towers,1.0
5332,05332.png,train,rialto_bridge,2.0
5333,05333.png,train,museu_nacional_dart_de_catalunya,3.0
5334,05334.png,train,pantheon,4.0
5335,05335.png,train,hofburg_imperial_palace,5.0
5336,05336.png,train,berlin_cathedral,6.0
5337,05337.png,train,hagia_sophia,7.0
5338,05338.png,train,gaudi_casa_batllo_barcelona,8.0
5339,05339.png,train,st_stephen_cathedral_vienna,9.0
5340,05340.png,train,colosseum,0.0
5341,05341.png,train,petronas_towers,1.0
5342,05342.png,train,rialto_bridge,2.0
5343,05343.png,train,museu_nacional_dart_de_catalunya,3.0
5344,05344.png,train,pantheon,4.0
5345,05345.png,train,hofburg_imperial_palace,5.0
5346,05346.png,train,berlin_cathedral,6.0
5347,05347.png,train,hagia_sophia,7.0
5348,05348.png,train,gaudi_casa_batllo_barcelona,8.0
5349,05349.png,train,st_stephen_cathedral_vienna,9.0
5350,05350.png,train,colosseum,0.0
5351,05351.png,train,petronas_towers,1.0
5352,05352.png,train,rialto_bridge,2.0
5353,05353.png,train,museu_nacional_dart_de_catalunya,3.0
5354,05354.png,train,pantheon,4.0
5355,05355.png,train,hofburg_imperial_palace,5.0
5356,05356.png,train,berlin_cathedral,6.0
5357,05357.png,train,hagia_sophia,7.0
5358,05358.png,train,gaudi_casa_batllo_barcelona,8.0
5359,05359.png,train,st_stephen_cathedral_vienna,9.0
5360,05360.png,train,colosseum,0.0
5361,05361.png,train,petronas_towers,1.0
5362,05362.png,train,rialto_bridge,2.0
5363,05363.png,train,museu_nacional_dart_de_catalunya,3.0
5364,05364.png,train,pantheon,4.0
5365,05365.png,train,hofburg_imperial_palace,5.0
5366,05366.png,train,berlin_cathedral,6.0
5367,05367.png,train,hagia_sophia,7.0
5368,05368.png,train,gaudi_casa_batllo_barcelona,8.0
5369,05369.png,train,st_stephen_cathedral_vienna,9.0
5370,05370.png,train,colosseum,0.0
5371,05371.png,train,petronas_towers,1.0
5372,05372.png,train,rialto_bridge,2.0
5373,05373.png,train,museu_nacional_dart_de_catalunya,3.0
5374,05374.png,train,pantheon,4.0
5375,05375.png,train,hofburg_imperial_palace,5.0
5376,05376.png,train,berlin_cathedral,6.0
5377,05377.png,train,hagia_sophia,7.0
5378,05378.png,train,gaudi_casa_batllo_barcelona,8.0
5379,05379.png,train,st_stephen_cathedral_vienna,9.0
5380,05380.png,train,colosseum,0.0
5381,05381.png,train,petronas_towers,1.0
5382,05382.png,train,rialto_bridge,2.0
5383,05383.png,train,museu_nacional_dart_de_catalunya,3.0
5384,05384.png,train,pantheon,4.0
5385,05385.png,train,hofburg_imperial_palace,5.0
5386,05386.png,train,berlin_cathedral,6.0
5387,05387.png,train,hagia_sophia,7.0
5388,05388.png,train,gaudi_casa_batllo_barcelona,8.0
5389,05389.png,train,st_stephen_cathedral_vienna,9.0
5390,05390.png,train,colosseum,0.0
5391,05391.png,train,petronas_towers,1.0
5392,05392.png,train,rialto_bridge,2.0
5393,05393.png,train,museu_nacional_dart_de_catalunya,3.0
5394,05394.png,train,pantheon,4.0
5395,05395.png,train,hofburg_imperial_palace,5.0
5396,05396.png,train,berlin_cathedral,6.0
5397,05397.png,train,hagia_sophia,7.0
5398,05398.png,train,gaudi_casa_batllo_barcelona,8.0
5399,05399.png,train,st_stephen_cathedral_vienna,9.0
5400,05400.png,train,colosseum,0.0
5401,05401.png,train,petronas_towers,1.0
5402,05402.png,train,rialto_bridge,2.0
5403,05403.png,train,museu_nacional_dart_de_catalunya,3.0
5404,05404.png,train,pantheon,4.0
5405,05405.png,train,hofburg_imperial_palace,5.0
5406,05406.png,train,berlin_cathedral,6.0
5407,05407.png,train,hagia_sophia,7.0
5408,05408.png,train,gaudi_casa_batllo_barcelona,8.0
5409,05409.png,train,st_stephen_cathedral_vienna,9.0
5410,05410.png,train,colosseum,0.0
5411,05411.png,train,petronas_towers,1.0
5412,05412.png,train,rialto_bridge,2.0
5413,05413.png,train,museu_nacional_dart_de_catalunya,3.0
5414,05414.png,train,pantheon,4.0
5415,05415.png,train,hofburg_imperial_palace,5.0
5416,05416.png,train,berlin_cathedral,6.0
5417,05417.png,train,hagia_sophia,7.0
5418,05418.png,train,gaudi_casa_batllo_barcelona,8.0
5419,05419.png,train,st_stephen_cathedral_vienna,9.0
5420,05420.png,train,colosseum,0.0
5421,05421.png,train,petronas_towers,1.0
5422,05422.png,train,rialto_bridge,2.0
5423,05423.png,train,museu_nacional_dart_de_catalunya,3.0
5424,05424.png,train,pantheon,4.0
5425,05425.png,train,hofburg_imperial_palace,5.0
5426,05426.png,train,berlin_cathedral,6.0
5427,05427.png,train,hagia_sophia,7.0
5428,05428.png,train,gaudi_casa_batllo_barcelona,8.0
5429,05429.png,train,st_stephen_cathedral_vienna,9.0
5430,05430.png,train,colosseum,0.0
5431,05431.png,train,petronas_towers,1.0
5432,05432.png,train,rialto_bridge,2.0
5433,05433.png,train,museu_nacional_dart_de_catalunya,3.0
5434,05434.png,train,pantheon,4.0
5435,05435.png,train,hofburg_imperial_palace,5.0
5436,05436.png,train,berlin_cathedral,6.0
5437,05437.png,train,hagia_sophia,7.0
5438,05438.png,train,gaudi_casa_batllo_barcelona,8.0
5439,05439.png,train,st_stephen_cathedral_vienna,9.0
5440,05440.png,train,colosseum,0.0
5441,05441.png,train,petronas_towers,1.0
5442,05442.png,train,rialto_bridge,2.0
5443,05443.png,train,museu_nacional_dart_de_catalunya,3.0
5444,05444.png,train,pantheon,4.0
5445,05445.png,train,hofburg_imperial_palace,5.0
5446,05446.png,train,berlin_cathedral,6.0
5447,05447.png,train,hagia_sophia,7.0
5448,05448.png,train,gaudi_casa_batllo_barcelona,8.0
5449,05449.png,train,st_stephen_cathedral_vienna,9.0
5450,05450.png,train,colosseum,0.0
5451,05451.png,train,petronas_towers,1.0
5452,05452.png,train,rialto_bridge,2.0
5453,05453.png,train,museu_nacional_dart_de_catalunya,3.0
5454,05454.png,train,pantheon,4.0
5455,05455.png,train,hofburg_imperial_palace,5.0
5456,05456.png,train,berlin_cathedral,6.0
5457,05457.png,train,hagia_sophia,7.0
5458,05458.png,train,gaudi_casa_batllo_barcelona,8.0
5459,05459.png,train,st_stephen_cathedral_vienna,9.0
5460,05460.png,train,colosseum,0.0
5461,05461.png,train,petronas_towers,1.0
5462,05462.png,train,rialto_bridge,2.0
5463,05463.png,train,museu_nacional_dart_de_catalunya,3.0
5464,05464.png,train,pantheon,4.0
5465,05465.png,train,hofburg_imperial_palace,5.0
5466,05466.png,train,berlin_cathedral,6.0
5467,05467.png,train,hagia_sophia,7.0
5468,05468.png,train,gaudi_casa_batllo_barcelona,8.0
5469,05469.png,train,st_stephen_cathedral_vienna,9.0
5470,05470.png,train,colosseum,0.0
5471,05471.png,train,petronas_towers,1.0
5472,05472.png,train,rialto_bridge,2.0
5473,05473.png,train,museu_nacional_dart_de_catalunya,3.0
5474,05474.png,train,pantheon,4.0
5475,05475.png,train,hofburg_imperial_palace,5.0
5476,05476.png,train,berlin_cathedral,6.0
5477,05477.png,train,hagia_sophia,7.0
5478,05478.png,train,gaudi_casa_batllo_barcelona,8.0
5479,05479.png,train,st_stephen_cathedral_vienna,9.0
5480,05480.png,train,colosseum,0.0
5481,05481.png,train,petronas_towers,1.0
5482,05482.png,train,rialto_bridge,2.0
5483,05483.png,train,museu_nacional_dart_de_catalunya,3.0
5484,05484.png,train,pantheon,4.0
5485,05485.png,train,hofburg_imperial_palace,5.0
5486,05486.png,train,berlin_cathedral,6.0
5487,05487.png,train,hagia_sophia,7.0
5488,05488.png,train,gaudi_casa_batllo_barcelona,8.0
5489,05489.png,train,st_stephen_cathedral_vienna,9.0
5490,05490.png,train,colosseum,0.0
5491,05491.png,train,petronas_towers,1.0
5492,05492.png,train,rialto_bridge,2.0
5493,05493.png,train,museu_nacional_dart_de_catalunya,3.0
5494,05494.png,train,pantheon,4.0
5495,05495.png,train,hofburg_imperial_palace,5.0
5496,05496.png,train,berlin_cathedral,6.0
5497,05497.png,train,hagia_sophia,7.0
5498,05498.png,train,gaudi_casa_batllo_barcelona,8.0
5499,05499.png,train,st_stephen_cathedral_vienna,9.0
5500,05500.png,train,colosseum,0.0
5501,05501.png,train,petronas_towers,1.0
5502,05502.png,train,rialto_bridge,2.0
5503,05503.png,train,museu_nacional_dart_de_catalunya,3.0
5504,05504.png,train,pantheon,4.0
5505,05505.png,train,hofburg_imperial_palace,5.0
5506,05506.png,train,berlin_cathedral,6.0
5507,05507.png,train,hagia_sophia,7.0
5508,05508.png,train,gaudi_casa_batllo_barcelona,8.0
5509,05509.png,train,st_stephen_cathedral_vienna,9.0
5510,05510.png,train,colosseum,0.0
5511,05511.png,train,petronas_towers,1.0
5512,05512.png,train,rialto_bridge,2.0
5513,05513.png,train,museu_nacional_dart_de_catalunya,3.0
5514,05514.png,train,pantheon,4.0
5515,05515.png,train,hofburg_imperial_palace,5.0
5516,05516.png,train,berlin_cathedral,6.0
5517,05517.png,train,hagia_sophia,7.0
5518,05518.png,train,gaudi_casa_batllo_barcelona,8.0
5519,05519.png,train,st_stephen_cathedral_vienna,9.0
5520,05520.png,train,colosseum,0.0
5521,05521.png,train,petronas_towers,1.0
5522,05522.png,train,rialto_bridge,2.0
5523,05523.png,train,museu_nacional_dart_de_catalunya,3.0
5524,05524.png,train,pantheon,4.0
5525,05525.png,train,hofburg_imperial_palace,5.0
5526,05526.png,train,berlin_cathedral,6.0
5527,05527.png,train,hagia_sophia,7.0
5528,05528.png,train,gaudi_casa_batllo_barcelona,8.0
5529,05529.png,train,st_stephen_cathedral_vienna,9.0
5530,05530.png,train,colosseum,0.0
5531,05531.png,train,petronas_towers,1.0
5532,05532.png,train,rialto_bridge,2.0
5533,05533.png,train,museu_nacional_dart_de_catalunya,3.0
5534,05534.png,train,pantheon,4.0
5535,05535.png,train,hofburg_imperial_palace,5.0
5536,05536.png,train,berlin_cathedral,6.0
5537,05537.png,train,hagia_sophia,7.0
5538,05538.png,train,gaudi_casa_batllo_barcelona,8.0
5539,05539.png,train,st_stephen_cathedral_vienna,9.0
5540,05540.png,train,colosseum,0.0
5541,05541.png,train,petronas_towers,1.0
5542,05542.png,train,rialto_bridge,2.0
5543,05543.png,train,museu_nacional_dart_de_catalunya,3.0
5544,05544.png,train,pantheon,4.0
5545,05545.png,train,hofburg_imperial_palace,5.0
5546,05546.png,train,berlin_cathedral,6.0
5547,05547.png,train,hagia_sophia,7.0
5548,05548.png,train,gaudi_casa_batllo_barcelona,8.0
5549,05549.png,train,st_stephen_cathedral_vienna,9.0
5550,05550.png,train,colosseum,0.0
5551,05551.png,train,petronas_towers,1.0
5552,05552.png,train,rialto_bridge,2.0
5553,05553.png,train,museu_nacional_dart_de_catalunya,3.0
5554,05554.png,train,pantheon,4.0
5555,05555.png,train,hofburg_imperial_palace,5.0
5556,05556.png,train,berlin_cathedral,6.0
5557,05557.png,train,hagia_sophia,7.0
5558,05558.png,train,gaudi_casa_batllo_barcelona,8.0
5559,05559.png,train,st_stephen_cathedral_vienna,9.0
5560,05560.png,train,colosseum,0.0
5561,05561.png,train,petronas_towers,1.0
5562,05562.png,train,rialto_bridge,2.0
5563,05563.png,train,museu_nacional_dart_de_catalunya,3.0
5564,05564.png,train,pantheon,4.0
5565,05565.png,train,hofburg_imperial_palace,5.0
5566,05566.png,train,berlin_cathedral,6.0
5567,05567.png,train,hagia_sophia,7.0
5568,05568.png,train,gaudi_casa_batllo_barcelona,8.0
5569,05569.png,train,st_stephen_cathedral_vienna,9.0
5570,05570.png,train,colosseum,0.0
5571,05571.png,train,petronas_towers,1.0
5572,05572.png,train,rialto_bridge,2.0
5573,05573.png,train,museu_nacional_dart_de_catalunya,3.0
5574,05574.png,train,pantheon,4.0
5575,05575.png,train,hofburg_imperial_palace,5.0
5576,05576.png,train,berlin_cathedral,6.0
5577,05577.png,train,hagia_sophia,7.0
5578,05578.png,train,gaudi_casa_batllo_barcelona,8.0
5579,05579.png,train,st_stephen_cathedral_vienna,9.0
5580,05580.png,train,colosseum,0.0
5581,05581.png,train,petronas_towers,1.0
5582,05582.png,train,rialto_bridge,2.0
5583,05583.png,train,museu_nacional_dart_de_catalunya,3.0
5584,05584.png,train,pantheon,4.0
5585,05585.png,train,hofburg_imperial_palace,5.0
5586,05586.png,train,berlin_cathedral,6.0
5587,05587.png,train,hagia_sophia,7.0
5588,05588.png,train,gaudi_casa_batllo_barcelona,8.0
5589,05589.png,train,st_stephen_cathedral_vienna,9.0
5590,05590.png,train,colosseum,0.0
5591,05591.png,train,petronas_towers,1.0
5592,05592.png,train,rialto_bridge,2.0
5593,05593.png,train,museu_nacional_dart_de_catalunya,3.0
5594,05594.png,train,pantheon,4.0
5595,05595.png,train,hofburg_imperial_palace,5.0
5596,05596.png,train,berlin_cathedral,6.0
5597,05597.png,train,hagia_sophia,7.0
5598,05598.png,train,gaudi_casa_batllo_barcelona,8.0
5599,05599.png,train,st_stephen_cathedral_vienna,9.0
5600,05600.png,train,colosseum,0.0
5601,05601.png,train,petronas_towers,1.0
5602,05602.png,train,rialto_bridge,2.0
5603,05603.png,train,museu_nacional_dart_de_catalunya,3.0
5604,05604.png,train,pantheon,4.0
5605,05605.png,train,hofburg_imperial_palace,5.0
5606,05606.png,train,berlin_cathedral,6.0
5607,05607.png,train,hagia_sophia,7.0
5608,05608.png,train,gaudi_casa_batllo_barcelona,8.0
5609,05609.png,train,st_stephen_cathedral_vienna,9.0
5610,05610.png,train,colosseum,0.0
5611,05611.png,train,petronas_towers,1.0
5612,05612.png,train,rialto_bridge,2.0
5613,05613.png,train,museu_nacional_dart_de_catalunya,3.0
5614,05614.png,train,pantheon,4.0
5615,05615.png,train,hofburg_imperial_palace,5.0
5616,05616.png,train,berlin_cathedral,6.0
5617,05617.png,train,hagia_sophia,7.0
5618,05618.png,train,gaudi_casa_batllo_barcelona,8.0
5619,05619.png,train,st_stephen_cathedral_vienna,9.0
5620,05620.png,train,colosseum,0.0
5621,05621.png,train,petronas_towers,1.0
5622,05622.png,train,rialto_bridge,2.0
5623,05623.png,train,museu_nacional_dart_de_catalunya,3.0
5624,05624.png,train,pantheon,4.0
5625,05625.png,train,hofburg_imperial_palace,5.0
5626,05626.png,train,berlin_cathedral,6.0
5627,05627.png,train,hagia_sophia,7.0
5628,05628.png,train,gaudi_casa_batllo_barcelona,8.0
5629,05629.png,train,st_stephen_cathedral_vienna,9.0
5630,05630.png,train,colosseum,0.0
5631,05631.png,train,petronas_towers,1.0
5632,05632.png,train,rialto_bridge,2.0
5633,05633.png,train,museu_nacional_dart_de_catalunya,3.0
5634,05634.png,train,pantheon,4.0
5635,05635.png,train,hofburg_imperial_palace,5.0
5636,05636.png,train,berlin_cathedral,6.0
5637,05637.png,train,hagia_sophia,7.0
5638,05638.png,train,gaudi_casa_batllo_barcelona,8.0
5639,05639.png,train,st_stephen_cathedral_vienna,9.0
5640,05640.png,train,colosseum,0.0
5641,05641.png,train,petronas_towers,1.0
5642,05642.png,train,rialto_bridge,2.0
5643,05643.png,train,museu_nacional_dart_de_catalunya,3.0
5644,05644.png,train,pantheon,4.0
5645,05645.png,train,hofburg_imperial_palace,5.0
5646,05646.png,train,berlin_cathedral,6.0
5647,05647.png,train,hagia_sophia,7.0
5648,05648.png,train,gaudi_casa_batllo_barcelona,8.0
5649,05649.png,train,st_stephen_cathedral_vienna,9.0
5650,05650.png,train,colosseum,0.0
5651,05651.png,train,petronas_towers,1.0
5652,05652.png,train,rialto_bridge,2.0
5653,05653.png,train,museu_nacional_dart_de_catalunya,3.0
5654,05654.png,train,pantheon,4.0
5655,05655.png,train,hofburg_imperial_palace,5.0
5656,05656.png,train,berlin_cathedral,6.0
5657,05657.png,train,hagia_sophia,7.0
5658,05658.png,train,gaudi_casa_batllo_barcelona,8.0
5659,05659.png,train,st_stephen_cathedral_vienna,9.0
5660,05660.png,train,colosseum,0.0
5661,05661.png,train,petronas_towers,1.0
5662,05662.png,train,rialto_bridge,2.0
5663,05663.png,train,museu_nacional_dart_de_catalunya,3.0
5664,05664.png,train,pantheon,4.0
5665,05665.png,train,hofburg_imperial_palace,5.0
5666,05666.png,train,berlin_cathedral,6.0
5667,05667.png,train,hagia_sophia,7.0
5668,05668.png,train,gaudi_casa_batllo_barcelona,8.0
5669,05669.png,train,st_stephen_cathedral_vienna,9.0
5670,05670.png,train,colosseum,0.0
5671,05671.png,train,petronas_towers,1.0
5672,05672.png,train,rialto_bridge,2.0
5673,05673.png,train,museu_nacional_dart_de_catalunya,3.0
5674,05674.png,train,pantheon,4.0
5675,05675.png,train,hofburg_imperial_palace,5.0
5676,05676.png,train,berlin_cathedral,6.0
5677,05677.png,train,hagia_sophia,7.0
5678,05678.png,train,gaudi_casa_batllo_barcelona,8.0
5679,05679.png,train,st_stephen_cathedral_vienna,9.0
5680,05680.png,train,colosseum,0.0
5681,05681.png,train,petronas_towers,1.0
5682,05682.png,train,rialto_bridge,2.0
5683,05683.png,train,museu_nacional_dart_de_catalunya,3.0
5684,05684.png,train,pantheon,4.0
5685,05685.png,train,hofburg_imperial_palace,5.0
5686,05686.png,train,berlin_cathedral,6.0
5687,05687.png,train,hagia_sophia,7.0
5688,05688.png,train,gaudi_casa_batllo_barcelona,8.0
5689,05689.png,train,st_stephen_cathedral_vienna,9.0
5690,05690.png,train,colosseum,0.0
5691,05691.png,train,petronas_towers,1.0
5692,05692.png,train,rialto_bridge,2.0
5693,05693.png,train,museu_nacional_dart_de_catalunya,3.0
5694,05694.png,train,pantheon,4.0
5695,05695.png,train,hofburg_imperial_palace,5.0
5696,05696.png,train,berlin_cathedral,6.0
5697,05697.png,train,hagia_sophia,7.0
5698,05698.png,train,gaudi_casa_batllo_barcelona,8.0
5699,05699.png,train,st_stephen_cathedral_vienna,9.0
5700,05700.png,train,colosseum,0.0
5701,05701.png,train,petronas_towers,1.0
5702,05702.png,train,rialto_bridge,2.0
5703,05703.png,train,museu_nacional_dart_de_catalunya,3.0
5704,05704.png,train,pantheon,4.0
5705,05705.png,train,hofburg_imperial_palace,5.0
5706,05706.png,train,berlin_cathedral,6.0
5707,05707.png,train,hagia_sophia,7.0
5708,05708.png,train,gaudi_casa_batllo_barcelona,8.0
5709,05709.png,train,st_stephen_cathedral_vienna,9.0
5710,05710.png,train,colosseum,0.0
5711,05711.png,train,petronas_towers,1.0
5712,05712.png,train,rialto_bridge,2.0
5713,05713.png,train,museu_nacional_dart_de_catalunya,3.0
5714,05714.png,train,pantheon,4.0
5715,05715.png,train,hofburg_imperial_palace,5.0
5716,05716.png,train,berlin_cathedral,6.0
5717,05717.png,train,hagia_sophia,7.0
5718,05718.png,train,gaudi_casa_batllo_barcelona,8.0
5719,05719.png,train,st_stephen_cathedral_vienna,9.0
5720,05720.png,train,colosseum,0.0
5721,05721.png,train,petronas_towers,1.0
5722,05722.png,train,rialto_bridge,2.0
5723,05723.png,train,museu_nacional_dart_de_catalunya,3.0
5724,05724.png,train,pantheon,4.0
5725,05725.png,train,hofburg_imperial_palace,5.0
5726,05726.png,train,berlin_cathedral,6.0
5727,05727.png,train,hagia_sophia,7.0
5728,05728.png,train,gaudi_casa_batllo_barcelona,8.0
5729,05729.png,train,st_stephen_cathedral_vienna,9.0
5730,05730.png,train,colosseum,0.0
5731,05731.png,train,petronas_towers,1.0
5732,05732.png,train,rialto_bridge,2.0
5733,05733.png,train,museu_nacional_dart_de_catalunya,3.0
5734,05734.png,train,pantheon,4.0
5735,05735.png,train,hofburg_imperial_palace,5.0
5736,05736.png,train,berlin_cathedral,6.0
5737,05737.png,train,hagia_sophia,7.0
